image_id,hotel_id,chain_id,country_name,socket_detected,yolo_confidence,socket_class,class_confidence
2596405,119356,92,United_States,No,,,
2596406,4191,1,United_States,No,,,
2596408,4191,1,United_States,No,,,
2596410,36580,-1,United_States,No,,,
2596411,36580,-1,United_States,No,,,
2596415,12887,-1,United_States,No,,,
2596428,11728,91,United_States,No,,,
2596435,18795,-1,United_States,No,,,
2596443,73717,3,United_States,No,,,
2596444,73717,3,United_States,No,,,
2596448,79930,66,United_States,No,,,
2596449,79930,66,United_States,No,,,
2596450,79930,66,United_States,Yes,70.8,Noise,99.6
2596451,7285,87,United_States,No,,,
2596452,7285,87,United_States,No,,,
2596454,7285,87,United_States,No,,,
2596465,13835,0,United_States,No,,,
2596473,7224,90,United_States,No,,,
2596475,7224,90,United_States,Yes,78.3,Noise,95.6
2596476,7224,90,United_States,No,,,
2596477,8005,47,United_States,No,,,
2596478,8005,47,United_States,No,,,
2596480,8005,47,United_States,No,,,
2596493,15686,70,United_States,No,,,
2596504,15686,70,United_States,No,,,
2596506,15686,70,United_States,No,,,
2596509,6442,90,United_States,No,,,
2596516,7966,1,United_States,No,,,
2596517,7966,1,United_States,No,,,
2596518,7966,1,United_States,No,,,
2596524,7942,92,United_States,No,,,
2596526,7942,92,United_States,Yes,83.6,DM,53.9
2596533,9600,76,United_States,No,,,
2596534,9600,76,United_States,No,,,
2596536,9600,76,United_States,No,,,
2596539,39641,76,United_States,No,,,
2596541,97730,92,United_States,No,,,
2596542,97730,92,United_States,No,,,
2596544,97730,92,United_States,No,,,
2596550,17618,-1,United_States,No,,,
2596551,17618,-1,United_States,No,,,
2596553,24547,59,United_States,No,,,
2596554,24547,59,United_States,No,,,
2596555,24547,59,United_States,No,,,
2596557,36442,87,United_States,No,,,
2596559,36442,87,United_States,No,,,
2596565,22854,-1,United_States,No,,,
2596566,22854,-1,United_States,Yes,85.4,B,99.2
2596573,24447,1,United_States,Yes,84.5,B,99.5
2596575,24979,91,United_States,No,,,
2596585,8934,-1,United_States,No,,,
2596586,8934,-1,United_States,No,,,
2596588,8934,-1,United_States,No,,,
2596590,31499,92,United_States,Yes,83.3,B,95.9
2596591,31499,92,United_States,No,,,
2596592,31499,92,United_States,No,,,
2596593,9017,87,United_States,No,,,
2596595,9017,87,United_States,No,,,
2596596,9017,87,United_States,No,,,
2596609,36078,3,United_States,No,,,
2596634,13152,79,United_States,Yes,75.3,DM,39.3
2596639,16202,66,United_States,No,,,
2596649,61429,92,United_States,No,,,
2596663,42318,60,United_States,No,,,
2596664,42318,60,United_States,Yes,72.5,F,66.8
2596665,42318,60,United_States,No,,,
2596674,35789,92,United_States,No,,,
2596675,35789,92,United_States,No,,,
2596676,35789,92,United_States,No,,,
2596681,28409,90,United_States,No,,,
2596682,28409,90,United_States,No,,,
2596683,28409,90,United_States,No,,,
2596686,13050,62,United_States,No,,,
2596688,13050,62,United_States,No,,,
2596696,76730,0,United_States,No,,,
2596697,76730,0,United_States,No,,,
2596705,35544,1,United_States,Yes,79.5,B,93.9
2596708,46466,92,United_States,No,,,
2596709,46466,92,United_States,No,,,
2596710,46466,92,United_States,No,,,
2596713,107375,82,United_States,No,,,
2596714,107375,82,United_States,No,,,
2596716,15526,3,United_States,No,,,
2596717,15526,3,United_States,No,,,
2596735,76855,-1,United_States,No,,,
2596736,76855,-1,United_States,No,,,
2596744,26238,3,United_States,No,,,
2596746,26238,3,United_States,No,,,
2596752,73474,1,United_States,No,,,
2596754,73474,1,United_States,No,,,
2596762,84660,-1,United_States,No,,,
2596766,83465,74,United_States,Yes,83.5,B,97.3
2596768,83465,74,United_States,No,,,
2596769,83465,74,United_States,No,,,
2596792,27438,64,United_States,Yes,78.7,Noise,84.0
2596793,27438,64,United_States,No,,,
2596808,37643,2,United_States,No,,,
2596813,107852,-1,United_States,Yes,72.8,Noise,99.8
2596814,107852,-1,United_States,No,,,
2596816,107852,-1,United_States,No,,,
2596833,7966,1,United_States,Yes,85.5,B,99.8
2596835,7966,1,United_States,No,,,
2596836,7966,1,United_States,No,,,
2596844,7966,1,United_States,No,,,
2596860,25666,86,United_States,Yes,71.0,Noise,97.7
2596861,25666,86,United_States,No,,,
2596862,25666,86,United_States,No,,,
2596864,9354,2,United_States,No,,,
2596866,16402,77,United_States,No,,,
2596867,16402,77,United_States,No,,,
2596868,16402,77,United_States,No,,,
2596877,24335,-1,United_States,No,,,
2596879,24335,-1,United_States,No,,,
2596897,27574,58,United_States,No,,,
2596898,27574,58,United_States,No,,,
2596901,24412,2,United_States,No,,,
2596902,24412,2,United_States,No,,,
2596911,22192,17,United_States,No,,,
2596912,22192,17,United_States,No,,,
2596914,22192,17,United_States,No,,,
2596931,33531,2,United_States,No,,,
2596933,33531,2,United_States,No,,,
2596935,82817,2,United_States,No,,,
2596936,82817,2,United_States,No,,,
2596937,82817,2,United_States,No,,,
2596949,12887,-1,United_States,No,,,
2596951,44165,3,United_States,No,,,
2596954,44165,3,United_States,No,,,
2596959,18546,76,United_States,No,,,
2596960,18546,76,United_States,No,,,
2596961,18546,76,United_States,No,,,
2596971,5045,75,United_States,No,,,
2596972,5045,75,United_States,No,,,
2596974,5045,75,United_States,Yes,72.1,B,59.6
2596975,1324,3,United_States,No,,,
2596976,1324,3,United_States,No,,,
2597003,82548,-1,United_States,Yes,79.1,B,43.5
2597005,82548,-1,United_States,No,,,
2597012,13861,-1,United_States,No,,,
2597013,13861,-1,United_States,No,,,
2597014,13861,-1,United_States,No,,,
2597016,4241,1,United_States,No,,,
2597029,20049,85,United_States,No,,,
2597034,73224,2,United_States,No,,,
2597071,95792,69,United_States,No,,,
2597073,43628,92,United_States,No,,,
2597079,28648,92,United_States,No,,,
2597083,51335,81,United_States,No,,,
2597084,51335,81,United_States,No,,,
2597086,51335,81,United_States,No,,,
2597127,26161,86,United_States,No,,,
2597136,42028,67,United_States,No,,,
2597143,31478,3,United_States,No,,,
2597148,86971,92,United_States,No,,,
2597162,22295,-1,United_States,No,,,
2597163,22295,-1,United_States,No,,,
2597165,22295,-1,United_States,No,,,
2597166,10626,79,United_States,No,,,
2597168,10626,79,United_States,Yes,65.1,B,49.4
2597169,10626,79,United_States,No,,,
2597172,71356,89,United_States,No,,,
2597174,71356,89,United_States,No,,,
2597187,3451,24,United_States,No,,,
2597188,3451,24,United_States,No,,,
2597203,8065,63,United_States,No,,,
2597204,8065,63,United_States,No,,,
2597205,8065,63,United_States,Yes,82.9,Noise,57.5
2597215,23658,0,United_States,No,,,
2597217,23658,0,United_States,No,,,
2597228,89934,87,United_States,No,,,
2597249,74835,-1,United_States,No,,,
2597253,33109,91,United_States,No,,,
2597254,33109,91,United_States,No,,,
2597255,33109,91,United_States,No,,,
2597269,39168,3,United_States,Yes,82.4,B,38.5
2597272,27003,80,United_States,No,,,
2597274,27003,80,United_States,No,,,
2597276,51387,48,United_States,No,,,
2597277,51387,48,United_States,No,,,
2597285,73094,78,United_States,No,,,
2597287,28197,-1,United_States,No,,,
2597313,15634,5,United_States,No,,,
2597320,101056,76,United_States,No,,,
2597321,101056,76,United_States,No,,,
2597322,75037,-1,United_States,No,,,
2597326,38711,37,United_States,No,,,
2597327,38711,37,United_States,No,,,
2597345,33660,89,United_States,No,,,
2597346,33660,89,United_States,No,,,
2597347,33660,89,United_States,No,,,
2597356,16497,92,United_States,No,,,
2597358,16497,92,United_States,No,,,
2597359,16497,92,United_States,Yes,81.2,Noise,79.4
2597381,6467,91,United_States,No,,,
2597382,6467,91,United_States,No,,,
2597383,6467,91,United_States,No,,,
2597389,5467,32,United_States,No,,,
2597409,11592,77,United_States,No,,,
2597414,97156,-1,United_States,No,,,
2597415,97156,-1,United_States,No,,,
2597460,20909,1,United_States,No,,,
2597462,20909,1,United_States,No,,,
2597465,13028,92,United_States,No,,,
2597478,21603,91,United_States,No,,,
2597480,1519,91,United_States,No,,,
2597481,1519,91,United_States,Yes,83.2,B,70.6
2597492,14371,41,United_States,No,,,
2597493,14371,41,United_States,No,,,
2597496,2178,-1,United_States,No,,,
2597507,84660,-1,United_States,No,,,
2597514,37871,76,United_States,No,,,
2597515,37871,76,United_States,No,,,
2597517,37871,76,United_States,Yes,82.4,B,81.9
2597522,14727,2,United_States,No,,,
2597538,4186,1,United_States,No,,,
2597539,4186,1,United_States,No,,,
2597540,4186,1,United_States,No,,,
2597550,73308,87,United_States,No,,,
2597552,73308,87,United_States,No,,,
2597553,73308,87,United_States,No,,,
2597555,18887,3,United_States,No,,,
2597557,18887,3,United_States,No,,,
2597558,18887,3,United_States,No,,,
2597569,107442,-1,United_States,No,,,
2597570,107442,-1,United_States,No,,,
2597579,1027,91,United_States,No,,,
2597580,1027,91,United_States,Yes,82.8,B,97.9
2597581,1027,91,United_States,No,,,
2597589,18887,3,United_States,No,,,
2597590,18887,3,United_States,No,,,
2597599,86617,3,United_States,No,,,
2597600,86617,3,United_States,No,,,
2597603,33489,86,United_States,No,,,
2597605,33489,86,United_States,No,,,
2597608,92150,77,United_States,No,,,
2597609,92150,77,United_States,No,,,
2597610,92150,77,United_States,Yes,63.3,Noise,48.3
2597616,94687,75,United_States,No,,,
2597617,94687,75,United_States,No,,,
2597618,94687,75,United_States,No,,,
2597636,15106,89,United_States,No,,,
2597637,15106,89,United_States,No,,,
2597647,88617,-1,United_States,No,,,
2597652,30404,0,United_States,No,,,
2597655,30404,0,United_States,No,,,
2597660,13636,0,United_States,No,,,
2597671,9343,80,United_States,No,,,
2597672,9343,80,United_States,No,,,
2597674,9343,80,United_States,No,,,
2597675,75193,-1,United_States,No,,,
2597676,75193,-1,United_States,No,,,
2597678,75193,-1,United_States,No,,,
2597695,86120,3,United_States,No,,,
2597696,86120,3,United_States,No,,,
2597697,86120,3,United_States,No,,,
2597714,114952,19,United_States,No,,,
2597716,114952,19,United_States,No,,,
2597717,114952,19,United_States,No,,,
2597727,110325,91,United_States,No,,,
2597728,110325,91,United_States,No,,,
2597730,73360,79,United_States,No,,,
2597731,73360,79,United_States,No,,,
2597732,73360,79,United_States,No,,,
2597734,73360,79,United_States,No,,,
2597738,104001,82,United_States,No,,,
2597739,104001,82,United_States,Yes,83.4,B,99.0
2597740,104001,82,United_States,No,,,
2597761,91273,2,United_States,No,,,
2597762,91273,2,United_States,No,,,
2597765,2807,-1,United_States,No,,,
2597766,2807,-1,United_States,No,,,
2597780,45198,78,United_States,No,,,
2597781,45198,78,United_States,No,,,
2597783,45198,78,United_States,No,,,
2597785,105002,60,United_States,No,,,
2597792,95726,76,United_States,No,,,
2597795,95726,76,United_States,No,,,
2597819,35730,2,United_States,No,,,
2597820,35730,2,United_States,No,,,
2597840,11025,3,United_States,No,,,
2597843,39911,92,United_States,No,,,
2597845,25958,91,United_States,No,,,
2597847,25958,91,United_States,No,,,
2597848,25958,91,United_States,No,,,
2597850,8580,72,United_States,No,,,
2597852,8580,72,United_States,No,,,
2597853,3615,85,United_States,No,,,
2597855,3615,85,United_States,No,,,
2597856,3615,85,United_States,No,,,
2597867,15352,-1,United_States,No,,,
2597868,15352,-1,United_States,No,,,
2597875,14317,41,United_States,No,,,
2597903,4155,80,United_States,No,,,
2597905,4155,80,United_States,No,,,
2597918,632,70,United_States,Yes,62.4,Noise,72.1
2597920,632,70,United_States,No,,,
2597921,32506,-1,United_States,No,,,
2597938,70097,81,United_States,No,,,
2597939,70097,81,United_States,No,,,
2597945,29363,91,United_States,Yes,81.9,B,72.5
2597951,58625,92,United_States,No,,,
2597957,16068,59,United_States,No,,,
2597961,58625,92,United_States,No,,,
2597964,4046,72,United_States,No,,,
2597965,4046,72,United_States,No,,,
2597966,4046,72,United_States,No,,,
2597977,4046,72,United_States,No,,,
2597988,18403,3,United_States,No,,,
2597998,29985,2,United_States,Yes,82.7,B,96.8
2598005,86032,80,United_States,No,,,
2598006,86032,80,United_States,No,,,
2598007,86032,80,United_States,No,,,
2598009,78381,92,United_States,No,,,
2598012,78381,92,United_States,No,,,
2598023,2430,-1,United_States,No,,,
2598024,2430,-1,United_States,No,,,
2598036,79265,90,United_States,Yes,74.5,B,45.4
2598040,58401,91,United_States,No,,,
2598041,45073,49,United_States,No,,,
2598048,31448,92,United_States,No,,,
2598051,31448,92,United_States,No,,,
2598061,1386,69,United_States,No,,,
2598068,29744,64,United_States,No,,,
2598069,29744,64,United_States,No,,,
2598071,23292,-1,United_States,No,,,
2598072,23292,-1,United_States,No,,,
2598073,23292,-1,United_States,No,,,
2598079,75731,47,United_States,Yes,77.0,Noise,79.8
2598083,121604,92,United_States,No,,,
2598084,121604,92,United_States,No,,,
2598086,121604,92,United_States,No,,,
2598108,7158,60,United_States,No,,,
2598114,986,60,United_States,Yes,80.8,B,75.2
2598116,82968,60,United_States,No,,,
2598117,82968,60,United_States,No,,,
2598118,82968,60,United_States,No,,,
2598129,24554,-1,United_States,No,,,
2598130,98494,78,United_States,No,,,
2598131,98494,78,United_States,No,,,
2598132,98494,78,United_States,No,,,
2598142,28230,2,United_States,No,,,
2598143,28230,2,United_States,No,,,
2598144,28230,2,United_States,No,,,
2598153,4674,-1,United_States,No,,,
2598156,4674,-1,United_States,No,,,
2598172,106931,91,United_States,No,,,
2598173,106931,91,United_States,No,,,
2598174,106931,91,United_States,No,,,
2598187,94237,2,United_States,No,,,
2598188,94237,2,United_States,No,,,
2598190,94237,2,United_States,No,,,
2598191,4688,47,United_States,No,,,
2598192,4688,47,United_States,No,,,
2598194,4688,47,United_States,No,,,
2598196,21618,2,United_States,No,,,
2598224,611,2,United_States,No,,,
2598226,1555,-1,United_States,No,,,
2598233,35114,81,United_States,No,,,
2598281,6461,65,United_States,Yes,67.5,Noise,60.2
2598282,6461,65,United_States,No,,,
2598283,6461,65,United_States,No,,,
2598288,89725,76,United_States,Yes,80.3,B,100.0
2598289,49974,60,United_States,No,,,
2598291,49974,60,United_States,Yes,80.2,B,74.0
2598298,95533,90,United_States,No,,,
2598300,95533,90,United_States,No,,,
2598310,15550,33,United_States,No,,,
2598311,15550,33,United_States,No,,,
2598328,32848,90,United_States,No,,,
2598331,32848,90,United_States,Yes,81.2,B,96.8
2598334,86251,1,United_States,No,,,
2598336,86251,1,United_States,No,,,
2598337,86251,1,United_States,No,,,
2598350,11165,-1,United_States,No,,,
2598351,1996,80,United_States,Yes,65.8,Noise,98.1
2598352,1996,80,United_States,No,,,
2598354,1996,80,United_States,No,,,
2598372,87022,76,United_States,No,,,
2598373,87022,76,United_States,No,,,
2598374,87022,76,United_States,No,,,
2598375,13977,3,United_States,No,,,
2598378,13977,3,United_States,No,,,
2598380,79058,-1,United_States,No,,,
2598382,79058,-1,United_States,No,,,
2598395,23986,-1,United_States,No,,,
2598396,23986,-1,United_States,No,,,
2598397,23986,-1,United_States,No,,,
2598433,100206,80,United_States,No,,,
2598450,16643,85,United_States,No,,,
2598452,16643,85,United_States,No,,,
2598453,16643,85,United_States,No,,,
2598462,7966,1,United_States,No,,,
2598464,7966,1,United_States,No,,,
2598484,27115,-1,United_States,No,,,
2598489,5177,91,United_States,No,,,
2598490,5177,91,United_States,No,,,
2598491,5177,91,United_States,No,,,
2598509,122397,84,United_States,No,,,
2598510,122397,84,United_States,No,,,
2598523,49014,-1,United_States,No,,,
2598526,49014,-1,United_States,No,,,
2598536,28111,81,United_States,No,,,
2598537,28111,81,United_States,No,,,
2598539,111867,84,United_States,No,,,
2598540,111867,84,United_States,No,,,
2598542,111867,84,United_States,No,,,
2598543,41560,88,United_States,No,,,
2598545,41560,88,United_States,No,,,
2598551,40180,-1,United_States,No,,,
2598573,124779,-1,United_States,No,,,
2598612,11056,89,United_States,No,,,
2598627,1715,91,United_States,No,,,
2598629,13434,-1,United_States,No,,,
2598630,13434,-1,United_States,No,,,
2598637,18493,1,United_States,No,,,
2598640,18493,1,United_States,No,,,
2598653,105850,90,United_States,No,,,
2598654,105850,90,United_States,No,,,
2598655,105850,90,United_States,No,,,
2598662,44672,61,United_States,No,,,
2598663,44672,61,United_States,No,,,
2598676,130831,0,United_States,No,,,
2598677,130831,0,United_States,No,,,
2598692,25961,90,United_States,No,,,
2598731,113801,91,United_States,No,,,
2598732,113801,91,United_States,No,,,
2598744,30214,80,United_States,No,,,
2598758,5015,80,United_States,No,,,
2598759,5015,80,United_States,No,,,
2598761,5015,80,United_States,No,,,
2598769,27047,91,United_States,No,,,
2598770,27047,91,United_States,No,,,
2598772,27047,91,United_States,No,,,
2598773,25756,85,United_States,No,,,
2598775,25756,85,United_States,Yes,67.4,Noise,74.9
2598776,25756,85,United_States,No,,,
2598781,27047,91,United_States,No,,,
2598782,27047,91,United_States,No,,,
2598789,17432,-1,United_States,No,,,
2598790,17432,-1,United_States,No,,,
2598791,17432,-1,United_States,No,,,
2598793,144170,83,United_States,No,,,
2598794,144170,83,United_States,No,,,
2598795,144170,83,United_States,No,,,
2598818,97098,90,United_States,No,,,
2598845,1533,-1,United_States,No,,,
2598847,25115,-1,United_States,No,,,
2598851,40989,89,United_States,No,,,
2598856,8413,82,United_States,No,,,
2598868,2797,1,United_States,No,,,
2598870,2797,1,United_States,Yes,74.3,B,45.9
2598882,36062,3,United_States,No,,,
2598891,86120,3,United_States,No,,,
2598892,86120,3,United_States,No,,,
2598897,30865,66,United_States,No,,,
2598912,91259,-1,United_States,No,,,
2598913,91259,-1,United_States,No,,,
2598914,91259,-1,United_States,No,,,
2598919,22556,79,United_States,No,,,
2598925,25103,-1,United_States,No,,,
2598926,25103,-1,United_States,No,,,
2598928,25103,-1,United_States,No,,,
2598933,14000,88,United_States,No,,,
2598934,14000,88,United_States,Yes,81.7,B,99.8
2598938,13550,78,United_States,No,,,
2598939,13550,78,United_States,No,,,
2598940,13550,78,United_States,Yes,80.2,Noise,56.9
2598945,5074,-1,United_States,No,,,
2598947,87680,-1,United_States,No,,,
2598948,87680,-1,United_States,No,,,
2598949,87680,-1,United_States,No,,,
2598962,13427,1,United_States,No,,,
2598963,13427,1,United_States,No,,,
2598968,13427,1,United_States,No,,,
2598976,21394,-1,United_States,Yes,81.1,Noise,48.1
2598977,21394,-1,United_States,No,,,
2598979,21394,-1,United_States,No,,,
2598985,16258,-1,United_States,No,,,
2598986,16258,-1,United_States,No,,,
2598987,16258,-1,United_States,No,,,
2598993,91664,88,United_States,No,,,
2598994,91664,88,United_States,No,,,
2598996,46784,59,United_States,No,,,
2598998,46784,59,United_States,No,,,
2599000,46784,59,United_States,No,,,
2599003,46784,59,United_States,No,,,
2599005,15526,3,United_States,No,,,
2599006,15526,3,United_States,No,,,
2599007,15526,3,United_States,No,,,
2599022,113673,80,United_States,No,,,
2599029,78097,80,United_States,No,,,
2599030,78097,80,United_States,No,,,
2599036,18925,1,United_States,No,,,
2599038,78892,91,United_States,No,,,
2599065,3637,76,United_States,No,,,
2599067,3637,76,United_States,No,,,
2599070,37871,76,United_States,Yes,83.7,B,96.1
2599072,1775,-1,United_States,No,,,
2599073,1775,-1,United_States,Yes,81.8,B,77.0
2599075,1775,-1,United_States,No,,,
2599076,37713,2,United_States,No,,,
2599078,37713,2,United_States,No,,,
2599079,37713,2,United_States,No,,,
2599080,24377,89,United_States,No,,,
2599081,24377,89,United_States,No,,,
2599083,24377,89,United_States,No,,,
2599088,18346,82,United_States,No,,,
2599089,18346,82,United_States,No,,,
2599091,18346,82,United_States,No,,,
2599096,15526,3,United_States,No,,,
2599099,15526,3,United_States,Yes,85.6,B,99.9
2599104,144139,-1,United_States,No,,,
2599113,2113,-1,United_States,No,,,
2599114,2113,-1,United_States,No,,,
2599129,32043,91,United_States,No,,,
2599130,32043,91,United_States,No,,,
2599132,14509,69,United_States,No,,,
2599133,14509,69,United_States,No,,,
2599135,14509,69,United_States,No,,,
2599142,36062,3,United_States,No,,,
2599143,36062,3,United_States,No,,,
2599159,7629,90,United_States,No,,,
2599160,7629,90,United_States,No,,,
2599161,7629,90,United_States,No,,,
2599164,19973,74,United_States,No,,,
2599165,19973,74,United_States,No,,,
2599168,82238,-1,United_States,No,,,
2599176,25956,79,United_States,No,,,
2599177,25956,79,United_States,No,,,
2599181,5645,-1,United_States,No,,,
2599199,83855,43,United_States,Yes,64.1,G,46.9
2599202,79776,91,United_States,No,,,
2599203,79776,91,United_States,No,,,
2599223,23598,-1,United_States,No,,,
2599225,44774,91,United_States,No,,,
2599228,44774,91,United_States,No,,,
2599229,18187,3,United_States,No,,,
2599231,18187,3,United_States,No,,,
2599232,18187,3,United_States,No,,,
2599237,5005,-1,United_States,No,,,
2599239,5005,-1,United_States,No,,,
2599240,5005,-1,United_States,No,,,
2599245,84693,76,United_States,No,,,
2599247,84693,76,United_States,No,,,
2599248,84693,76,United_States,No,,,
2599262,2113,-1,United_States,No,,,
2599263,2113,-1,United_States,No,,,
2599264,2113,-1,United_States,No,,,
2599267,44779,92,United_States,No,,,
2599275,3667,50,United_States,No,,,
2599278,3667,50,United_States,No,,,
2599281,30366,-1,United_States,No,,,
2599284,31534,91,United_States,Yes,71.1,Noise,93.5
2599297,31691,80,United_States,No,,,
2599298,31691,80,United_States,No,,,
2599303,4535,-1,United_States,No,,,
2599304,4535,-1,United_States,No,,,
2599305,4535,-1,United_States,No,,,
2599310,73346,2,United_States,No,,,
2599319,111798,91,United_States,No,,,
2599339,19214,83,United_States,No,,,
2599342,19214,83,United_States,No,,,
2599344,83018,88,United_States,No,,,
2599345,83018,88,United_States,No,,,
2599347,16818,82,United_States,No,,,
2599348,84673,91,United_States,No,,,
2599352,23541,66,United_States,No,,,
2599354,23541,66,United_States,No,,,
2599358,83018,88,United_States,No,,,
2599359,83018,88,United_States,No,,,
2599370,87945,-1,United_States,No,,,
2599372,87945,-1,United_States,Yes,75.0,B,98.6
2599374,20942,90,United_States,No,,,
2599376,20942,90,United_States,No,,,
2599377,20942,90,United_States,No,,,
2599382,33210,85,United_States,No,,,
2599383,33210,85,United_States,No,,,
2599385,33210,85,United_States,No,,,
2599386,27920,88,United_States,No,,,
2599390,33210,85,United_States,No,,,
2599392,33210,85,United_States,No,,,
2599399,42248,2,United_States,No,,,
2599400,42248,2,United_States,No,,,
2599439,39949,92,United_States,Yes,74.7,B,84.5
2599440,39949,92,United_States,Yes,73.6,Noise,63.2
2599441,39949,92,United_States,No,,,
2599443,29278,88,United_States,Yes,74.6,DM,31.2
2599444,29278,88,United_States,No,,,
2599445,29278,88,United_States,No,,,
2599450,6672,90,United_States,No,,,
2599451,6672,90,United_States,Yes,82.2,Noise,56.1
2599453,6672,90,United_States,No,,,
2599458,84060,0,United_States,No,,,
2599462,87492,71,United_States,No,,,
2599463,87492,71,United_States,No,,,
2599465,87492,71,United_States,No,,,
2599482,111912,91,United_States,No,,,
2599483,111912,91,United_States,No,,,
2599490,89958,91,United_States,No,,,
2599498,11321,72,United_States,No,,,
2599504,22229,87,United_States,No,,,
2599509,135172,92,United_States,No,,,
2599510,135172,92,United_States,No,,,
2599512,135172,92,United_States,No,,,
2599517,70361,92,United_States,No,,,
2599518,70361,92,United_States,No,,,
2599520,70361,92,United_States,Yes,82.9,B,62.6
2599525,6579,87,United_States,No,,,
2599527,6579,87,United_States,No,,,
2599537,9260,-1,United_States,No,,,
2599538,9260,-1,United_States,No,,,
2599539,9260,-1,United_States,No,,,
2599541,8220,1,United_States,No,,,
2599545,84827,77,United_States,No,,,
2599553,74984,91,United_States,No,,,
2599554,74984,91,United_States,No,,,
2599555,74984,91,United_States,No,,,
2599572,2679,-1,United_States,No,,,
2599573,2679,-1,United_States,No,,,
2599581,96364,72,United_States,No,,,
2599599,17107,2,United_States,No,,,
2599602,17107,2,United_States,No,,,
2599607,96171,71,United_States,No,,,
2599609,96171,71,United_States,No,,,
2599610,96171,71,United_States,No,,,
2599613,25977,-1,United_States,No,,,
2599614,25977,-1,United_States,No,,,
2599654,4886,-1,United_States,No,,,
2599656,4886,-1,United_States,No,,,
2599657,7826,82,United_States,No,,,
2599659,7826,82,United_States,No,,,
2599669,86617,3,United_States,No,,,
2599672,86617,3,United_States,No,,,
2599697,39641,76,United_States,No,,,
2599700,39641,76,United_States,No,,,
2599710,107598,44,United_States,Yes,78.6,DM,76.8
2599711,107598,44,United_States,No,,,
2599712,107598,44,United_States,No,,,
2599722,86730,87,United_States,No,,,
2599723,86730,87,United_States,No,,,
2599725,50516,-1,United_States,No,,,
2599734,12805,65,United_States,No,,,
2599735,12805,65,United_States,Yes,63.1,B,95.5
2599736,12805,65,United_States,No,,,
2599738,12805,65,United_States,No,,,
2599739,12805,65,United_States,Yes,63.1,B,95.5
2599755,77563,81,United_States,No,,,
2599756,77563,81,United_States,No,,,
2599757,77563,81,United_States,No,,,
2599788,139967,82,United_States,No,,,
2599794,94742,2,United_States,No,,,
2599796,94742,2,United_States,No,,,
2599798,94742,2,United_States,No,,,
2599821,24911,91,United_States,No,,,
2599822,24911,91,United_States,No,,,
2599833,2572,-1,United_States,No,,,
2599834,2572,-1,United_States,Yes,81.0,Noise,95.5
2599839,16161,63,United_States,Yes,61.1,Noise,74.3
2599847,13132,91,United_States,No,,,
2599853,7933,-1,United_States,No,,,
2599855,7933,-1,United_States,No,,,
2599864,75647,38,United_States,No,,,
2599865,75647,38,United_States,No,,,
2599866,75647,38,United_States,No,,,
2599868,16676,60,United_States,No,,,
2599869,16676,60,United_States,Yes,82.6,B,99.9
2599870,16676,60,United_States,No,,,
2599873,82740,78,United_States,No,,,
2599874,82740,78,United_States,No,,,
2599898,18314,43,United_States,No,,,
2599906,13806,73,United_States,No,,,
2599914,35493,90,United_States,No,,,
2599933,84693,76,United_States,No,,,
2599934,84693,76,United_States,No,,,
2599935,84693,76,United_States,No,,,
2599943,26579,91,United_States,No,,,
2599960,84196,92,United_States,Yes,60.4,Noise,86.1
2599961,84196,92,United_States,No,,,
2599964,34389,3,United_States,No,,,
2599965,34389,3,United_States,No,,,
2599970,90938,1,United_States,No,,,
2599976,42261,92,United_States,No,,,
2600002,22658,-1,United_States,No,,,
2600014,6132,88,United_States,Yes,74.0,DM,62.0
2600021,10399,91,United_States,No,,,
2600023,10399,91,United_States,No,,,
2600024,10399,91,United_States,No,,,
2600043,37713,2,United_States,No,,,
2600046,56594,26,United_States,No,,,
2600047,56594,26,United_States,No,,,
2600053,21448,2,United_States,No,,,
2600056,21448,2,United_States,Yes,61.1,B,58.4
2600066,32687,91,United_States,No,,,
2600067,32687,91,United_States,No,,,
2600068,32687,91,United_States,No,,,
2600070,141617,92,United_States,No,,,
2600072,141617,92,United_States,No,,,
2600097,84116,1,United_States,No,,,
2600107,86443,92,United_States,No,,,
2600115,744,42,United_States,No,,,
2600117,744,42,United_States,No,,,
2600118,744,42,United_States,No,,,
2600128,38567,89,United_States,No,,,
2600144,81893,-1,United_States,Yes,84.6,Noise,79.6
2600146,81893,-1,United_States,No,,,
2600153,18750,3,United_States,No,,,
2600154,18750,3,United_States,No,,,
2600157,32220,80,United_States,No,,,
2600158,32220,80,United_States,No,,,
2600161,86425,1,United_States,No,,,
2600162,86425,1,United_States,No,,,
2600181,78130,80,United_States,No,,,
2600183,78130,80,United_States,No,,,
2600211,51267,-1,United_States,No,,,
2600256,87930,76,United_States,No,,,
2600284,2703,2,United_States,No,,,
2600293,13977,3,United_States,No,,,
2600294,13977,3,United_States,No,,,
2600295,13977,3,United_States,No,,,
2600297,90127,3,United_States,No,,,
2600309,110470,70,United_States,No,,,
2600310,110470,70,United_States,No,,,
2600312,53984,83,United_States,No,,,
2600316,104212,85,United_States,No,,,
2600317,104212,85,United_States,No,,,
2600319,104212,85,United_States,No,,,
2600320,24205,86,United_States,No,,,
2600326,24205,86,United_States,No,,,
2600327,24205,86,United_States,No,,,
2600328,83679,3,United_States,No,,,
2600329,83679,3,United_States,Yes,79.9,B,94.2
2600351,90760,87,United_States,No,,,
2600352,90760,87,United_States,No,,,
2600353,90760,87,United_States,No,,,
